lm0_x,lm0_y,lm0_z,lm1_x,lm1_y,lm1_z,lm2_x,lm2_y,lm2_z,lm3_x,lm3_y,lm3_z,lm4_x,lm4_y,lm4_z,lm5_x,lm5_y,lm5_z,lm6_x,lm6_y,lm6_z,lm7_x,lm7_y,lm7_z,lm8_x,lm8_y,lm8_z,lm9_x,lm9_y,lm9_z,lm10_x,lm10_y,lm10_z,lm11_x,lm11_y,lm11_z,lm12_x,lm12_y,lm12_z,lm13_x,lm13_y,lm13_z,lm14_x,lm14_y,lm14_z,lm15_x,lm15_y,lm15_z,lm16_x,lm16_y,lm16_z,lm17_x,lm17_y,lm17_z,lm18_x,lm18_y,lm18_z,lm19_x,lm19_y,lm19_z,lm20_x,lm20_y,lm20_z
0.0,0.0,0.0,-0.08327394723892212,-0.06412070989608765,-0.012891075921629636,-0.16343510150909424,-0.13750731945037842,-0.025505219933961598,-0.2189953327178955,-0.1745133399963379,-0.03735217021164772,-0.2536969780921936,-0.21323621273040771,-0.04398382769284126,-0.1444411277770996,-0.3013538718223572,-0.028852987450932233,-0.2294425368309021,-0.15175485610961914,-0.05922503338513252,-0.20258814096450806,-0.08245038986206055,-0.07422041834649917,-0.16873347759246826,-0.10006958246231079,-0.08282600284871933,-0.10394585132598877,-0.2580920457839966,-0.036724581730936734,-0.1994333267211914,-0.07125455141067505,-0.0629392707472789,-0.16983336210250854,-0.027832865715026855,-0.06335430533943054,-0.1430789828300476,-0.05945312976837158,-0.06348632962760803,-0.07331573963165283,-0.17651647329330444,-0.04744119883832809,-0.1633092164993286,-0.004776418209075928,-0.07297670037803528,-0.13944149017333984,0.02304208278656006,-0.06441503704843399,-0.1162828803062439,-0.008068263530731201,-0.05717839242277023,-0.04722094535827637,-0.07962429523468018,-0.05945653037485954,-0.12439453601837158,0.03588294982910156,-0.08428041578588363,-0.1399369239807129,0.0619814395904541,-0.08673774392661926,-0.14977270364761353,0.05873137712478638,-0.08433263690528747
0.0,0.0,0.0,-0.06796175241470337,-0.08198779821395874,-0.005860325238131736,-0.14276450872421265,-0.16884517669677734,-0.019785089707397674,-0.19796907901763916,-0.20592081546783447,-0.03417698695363924,-0.23759853839874268,-0.22262436151504517,-0.04484264581503794,-0.1268932819366455,-0.30353665351867676,-0.043126404574536537,-0.21964412927627563,-0.17631691694259644,-0.07310803263487742,-0.1940932273864746,-0.11907535791397095,-0.08259183942379877,-0.1612139344215393,-0.13685625791549683,-0.08757425873579905,-0.08800971508026123,-0.2542616128921509,-0.055635880967997764,-0.19517004489898682,-0.09366410970687866,-0.0819080400377743,-0.1653236746788025,-0.055820584297180176,-0.07587868749203608,-0.13838434219360352,-0.08957332372665405,-0.07263871311249659,-0.057276368141174316,-0.16940927505493164,-0.06944675027432368,-0.16402435302734375,-0.022180497646331787,-0.09212745009961054,-0.14422720670700073,0.007629692554473877,-0.07590545742812083,-0.12091898918151855,-0.022758305072784424,-0.0656038972646229,-0.031899213790893555,-0.06896096467971802,-0.08392959116997645,-0.13002121448516846,0.02124464511871338,-0.10734938859047816,-0.1631978154182434,0.04432910680770874,-0.10776437102856562,-0.18341600894927979,0.03926795721054077,-0.10591893672051356
0.0,0.0,0.0,-0.06076169013977051,-0.08464980125427246,-0.005265563446187116,-0.12662607431411743,-0.18242883682250977,-0.017701812273912765,-0.17612570524215698,-0.23379361629486084,-0.030696127749138213,-0.2162770926952362,-0.26214706897735596,-0.04007412139242206,-0.10589462518692017,-0.3142648935317993,-0.04340685550039325,-0.2055308222770691,-0.2136702537536621,-0.0712799319989017,-0.18755179643630981,-0.14294594526290894,-0.07757302764719043,-0.15449589490890503,-0.14728832244873047,-0.08022775147026096,-0.07267671823501587,-0.2604251503944397,-0.05522464234297786,-0.18733656406402588,-0.12067383527755737,-0.08287052456205402,-0.16360968351364136,-0.06855463981628418,-0.07729364577596698,-0.1359802484512329,-0.09358716011047363,-0.0741110483176044,-0.049548983573913574,-0.1727973222732544,-0.06819096598690066,-0.16299641132354736,-0.041714489459991455,-0.09385314974849734,-0.14662200212478638,0.0003237128257751465,-0.0809385070568851,-0.12183892726898193,-0.021364808082580566,-0.0724146479732326,-0.031928420066833496,-0.07320451736450195,-0.08141240123575244,-0.13668036460876465,0.004374265670776367,-0.107836861348801,-0.1834726333618164,0.030974268913269043,-0.1127126479512981,-0.21445363759994507,0.030256271362304688,-0.11419251952236209
0.0,0.0,0.0,-0.06516844034194946,-0.06287026405334473,-0.007992356560009739,-0.12052440643310547,-0.14189040660858154,-0.022253525919097683,-0.16132712364196777,-0.184684157371521,-0.037577319434660694,-0.19400301575660706,-0.2037610411643982,-0.04945660709478261,-0.08465999364852905,-0.3224077820777893,-0.033663242599743626,-0.17870575189590454,-0.2447819709777832,-0.06200294151045682,-0.1663793921470642,-0.1748753786087036,-0.07304004161693456,-0.1387089490890503,-0.1772545576095581,-0.07930188953019979,-0.053817808628082275,-0.28494948148727417,-0.04447459756471517,-0.16330277919769287,-0.16662079095840454,-0.07166821836568715,-0.1468808650970459,-0.11218714714050293,-0.07026763587333562,-0.12127113342285156,-0.13130497932434082,-0.06906929194070699,-0.03293156623840332,-0.21381837129592896,-0.057359225592392704,-0.13900834321975708,-0.09964096546173096,-0.08028596966602208,-0.13054150342941284,-0.05654090642929077,-0.06936835079528691,-0.10993725061416626,-0.07355493307113647,-0.06178197964169385,-0.019371509552001953,-0.12661397457122803,-0.07159660338498952,-0.11001312732696533,-0.04676312208175659,-0.09447174101211431,-0.13523513078689575,-0.022251009941101074,-0.09738435923196676,-0.1434941291809082,-0.02909243106842041,-0.0965115833196819
0.0,0.0,0.0,-0.04834544658660889,-0.08443641662597656,-0.011524929341703682,-0.10312783718109131,-0.17112499475479126,-0.02909066216352585,-0.14840644598007202,-0.21609681844711304,-0.045442889121204644,-0.18332695960998535,-0.24858474731445312,-0.05732121565642956,-0.0632290244102478,-0.3094029724597931,-0.05296138176026943,-0.17104727029800415,-0.2398276925086975,-0.0838760087758601,-0.1585676074028015,-0.1656166911125183,-0.0940262476474345,-0.12858504056930542,-0.16176986694335938,-0.10044612982574108,-0.03818386793136597,-0.26076847314834595,-0.061918890711694985,-0.16047745943069458,-0.16599535942077637,-0.0901187757522166,-0.14469867944717407,-0.10776901245117188,-0.08399086692634228,-0.11773276329040527,-0.1225396990776062,-0.0809245208770335,-0.027525007724761963,-0.17976021766662598,-0.072561512377888,-0.14176976680755615,-0.09668606519699097,-0.09670810648503902,-0.13423842191696167,-0.055219829082489014,-0.08182122060361507,-0.1102638840675354,-0.06658440828323364,-0.07272002348008755,-0.024137258529663086,-0.08390170335769653,-0.08444490530791882,-0.11431324481964111,-0.03737741708755493,-0.11485922583642605,-0.15319174528121948,-0.03205263614654541,-0.12262642630639675,-0.17546051740646362,-0.047361016273498535,-0.12534787007871273
0.0,0.0,0.0,-0.040444910526275635,-0.07088273763656616,-0.019343938525821613,-0.10007572174072266,-0.15288090705871582,-0.03834027222922032,-0.15109479427337646,-0.2039533257484436,-0.053718885254170345,-0.18144574761390686,-0.24462810158729553,-0.06522820688417141,-0.051996469497680664,-0.27364304661750793,-0.06368239022424405,-0.1526147723197937,-0.21283996105194092,-0.08959983087709134,-0.16634762287139893,-0.143157958984375,-0.09029732443025296,-0.15445125102996826,-0.1266304850578308,-0.08913914657762234,-0.03573763370513916,-0.23944631218910217,-0.06666987187793438,-0.14828932285308838,-0.155687153339386,-0.0928449610584039,-0.15588462352752686,-0.09321624040603638,-0.0815759653561372,-0.14137768745422363,-0.08707153797149658,-0.07327656246354763,-0.03227609395980835,-0.17939549684524536,-0.07093144006660168,-0.13941550254821777,-0.10211259126663208,-0.09751386738946621,-0.14755922555923462,-0.055310845375061035,-0.08153127677371685,-0.1340600848197937,-0.04994910955429077,-0.06958275086810772,-0.03694725036621094,-0.10510879755020142,-0.07634848899772351,-0.11750286817550659,-0.05645596981048584,-0.10845655746391003,-0.14881300926208496,-0.04280507564544678,-0.11363233424356167,-0.16315478086471558,-0.05002015829086304,-0.11274977571895306
0.0,0.0,0.0,-0.03536701202392578,-0.03773993253707886,-0.038416038124182705,-0.09068578481674194,-0.10420697927474976,-0.06216264408669758,-0.14018571376800537,-0.16004866361618042,-0.07560644191346455,-0.16953492164611816,-0.21748962998390198,-0.08537013721308995,-0.02786952257156372,-0.2244020700454712,-0.08935524415812779,-0.11600703001022339,-0.17021042108535767,-0.11328252297482777,-0.1493937373161316,-0.11709845066070557,-0.11171295386395741,-0.1602194905281067,-0.09769713878631592,-0.10870125037274647,-0.019555747509002686,-0.21427267789840698,-0.08028874438844014,-0.11654025316238403,-0.14204645156860352,-0.10407444727263737,-0.1459827423095703,-0.08425235748291016,-0.09363362830720234,-0.1523175835609436,-0.05875664949417114,-0.08631627899251271,-0.02445000410079956,-0.18018823862075806,-0.07204752307973195,-0.11700350046157837,-0.1104246973991394,-0.09835509848437596,-0.1426372528076172,-0.06653821468353271,-0.08582056951365757,-0.1488909125328064,-0.04583698511123657,-0.07579974722705174,-0.03540605306625366,-0.12973123788833618,-0.06557320695958424,-0.1042819619178772,-0.08318758010864258,-0.09566251081071186,-0.1315528154373169,-0.057780921459198,-0.09817800563416768,-0.14490163326263428,-0.046994686126708984,-0.0950883988722353
0.0,0.0,0.0,-0.04035598039627075,-0.04716897010803223,-0.03582190963450671,-0.08743494749069214,-0.10944676399230957,-0.06572756784979106,-0.1277027726173401,-0.15139615535736084,-0.08709405976358653,-0.15682756900787354,-0.19998037815093994,-0.1082830266934991,-0.03296786546707153,-0.2170524001121521,-0.11836299168888331,-0.10585451126098633,-0.19546818733215332,-0.15689310300174952,-0.14219069480895996,-0.14771610498428345,-0.16416568922821284,-0.1625140905380249,-0.10372680425643921,-0.1673868583423257,-0.010565519332885742,-0.17933064699172974,-0.12035738545480967,-0.09493309259414673,-0.13174909353256226,-0.15997750925842524,-0.13557732105255127,-0.0756676197052002,-0.15896807479683162,-0.15279340744018555,-0.0343247652053833,-0.15950995552364589,-0.0012767314910888672,-0.10756289958953857,-0.12224244940105677,-0.08509713411331177,-0.05768102407455444,-0.1652101861220956,-0.12573277950286865,-0.013658463954925537,-0.16252936291519404,-0.14157414436340332,0.017429113388061523,-0.15996107327762843,-0.0014281868934631348,-0.02641850709915161,-0.1246876703483224,-0.06521022319793701,0.014505088329315186,-0.1732639210206628,-0.10122185945510864,0.029282569885253906,-0.1862515346986413,-0.11838120222091675,0.03793931007385254,-0.19143238532367945
0.0,0.0,0.0,-0.049381136894226074,-0.056986093521118164,-0.024870644774125594,-0.09211689233779907,-0.11159652471542358,-0.04634076308815338,-0.13088732957839966,-0.14477062225341797,-0.06327369761078216,-0.16049951314926147,-0.16757804155349731,-0.08074593495933868,-0.045640766620635986,-0.20886540412902832,-0.08042518746464111,-0.10981637239456177,-0.17579936981201172,-0.11129474591820099,-0.1426163911819458,-0.12527167797088623,-0.11966569673626282,-0.16465643048286438,-0.07977175712585449,-0.1233811373671756,-0.019317984580993652,-0.15825998783111572,-0.0852307597955928,-0.09535187482833862,-0.1051638126373291,-0.11641129803268768,-0.13513797521591187,-0.04868417978286743,-0.1190132568439708,-0.15690112113952637,-0.00778573751449585,-0.12141014587490417,-0.002213716506958008,-0.08345770835876465,-0.08997935008613922,-0.07729083299636841,-0.028392016887664795,-0.12305891465751984,-0.1196138858795166,0.010289549827575684,-0.11969462734072067,-0.1443759799003601,0.042840540409088135,-0.11626802336780884,0.004276752471923828,-0.004787445068359375,-0.09552370708792068,-0.051166415214538574,0.03790181875228882,-0.12902165156214096,-0.08703941106796265,0.05430495738983154,-0.13299388390390732,-0.11020225286483765,0.0653107762336731,-0.13250195186941482
0.0,0.0,0.0,-0.041973888874053955,-0.03999137878417969,-0.03279283881261108,-0.09682434797286987,-0.0967717170715332,-0.056891033948204495,-0.144059419631958,-0.1395077109336853,-0.07176216930224655,-0.17041325569152832,-0.17959675192832947,-0.08575707167460678,-0.04414945840835571,-0.19196075201034546,-0.10155552864148376,-0.12702488899230957,-0.15132445096969604,-0.12699994683339355,-0.15950417518615723,-0.09109938144683838,-0.12617381155564544,-0.17179834842681885,-0.04488050937652588,-0.12480212986542938,-0.023115992546081543,-0.16357558965682983,-0.09865756571366546,-0.11503785848617554,-0.10378003120422363,-0.12403122574164627,-0.1500677466392517,-0.041597723960876465,-0.11701461911275146,-0.16220468282699585,-0.00019758939743041992,-0.1150875413425183,-0.01444786787033081,-0.10769563913345337,-0.09508379042222259,-0.10132533311843872,-0.046375155448913574,-0.12169634044244049,-0.13719570636749268,0.0028471946716308594,-0.11366055399253128,-0.15198594331741333,0.03501027822494507,-0.11041858285739181,-0.012045502662658691,-0.041200339794158936,-0.09258146077468155,-0.07312721014022827,0.014489829540252686,-0.12682990968301056,-0.10343760251998901,0.03535205125808716,-0.13483862817361114,-0.12137043476104736,0.04397153854370117,-0.1385366791494107
0.0,0.0,0.0,-0.03130638599395752,-0.05785775184631348,-0.018713388247363127,-0.06701666116714478,-0.11502397060394287,-0.04011031764554218,-0.10370528697967529,-0.14828789234161377,-0.057413318781129874,-0.1335606575012207,-0.17750900983810425,-0.07616003754543499,-0.031554460525512695,-0.2249051332473755,-0.08382506820368008,-0.09112602472305298,-0.19614216685295105,-0.11472667905496792,-0.12541407346725464,-0.1509208381175995,-0.12424450519489483,-0.1455843448638916,-0.10485589504241943,-0.12958546134638027,-0.0017625093460083008,-0.186195969581604,-0.09123271855520443,-0.07879841327667236,-0.134610116481781,-0.11936626735138134,-0.11711686849594116,-0.07599252462387085,-0.11979644897388653,-0.13725930452346802,-0.03174126148223877,-0.12205583753990368,0.016809463500976562,-0.11624675989151001,-0.0975835934560223,-0.06372559070587158,-0.06443333625793457,-0.12944311055349544,-0.10514140129089355,-0.018377184867858887,-0.12427888962434963,-0.12393945455551147,0.024041831493377686,-0.12028079631733135,0.02390730381011963,-0.036835551261901855,-0.10374672862695888,-0.038254737854003906,0.004531264305114746,-0.1379440591018124,-0.07513958215713501,0.024588704109191895,-0.14158913644956783,-0.09310096502304077,0.04443562030792236,-0.14109528216528133
0.0,0.0,0.0,-0.053192973136901855,-0.032518088817596436,-0.010973683533279655,-0.09493029117584229,-0.09777265787124634,-0.021547370565144774,-0.13161545991897583,-0.1408887505531311,-0.03186108635088658,-0.16418170928955078,-0.17452716827392578,-0.043102857631652114,-0.06253588199615479,-0.23550629615783691,-0.023976688248126266,-0.11815524101257324,-0.20581182837486267,-0.043727082175223586,-0.14763784408569336,-0.16305309534072876,-0.05874551923295712,-0.16325485706329346,-0.12228679656982422,-0.06660830320140576,-0.03844583034515381,-0.22051283717155457,-0.027784195703475234,-0.10470831394195557,-0.16343051195144653,-0.040216498983113524,-0.13405334949493408,-0.10777384042739868,-0.04636369736215329,-0.14716047048568726,-0.060886502265930176,-0.05004788653275227,-0.01884394884109497,-0.17855703830718994,-0.032358971399276015,-0.08857995271682739,-0.1230781078338623,-0.044850666982142684,-0.11858487129211426,-0.07189178466796875,-0.04512507559081769,-0.13225072622299194,-0.029963552951812744,-0.0440562041225121,-0.005508065223693848,-0.12079459428787231,-0.03789022655507779,-0.06645828485488892,-0.0760650634765625,-0.05136004925986981,-0.09651464223861694,-0.041256725788116455,-0.050662544530837295,-0.11201024055480957,-0.009983420372009277,-0.046262224179713485
0.0,0.0,0.0,-0.04926872253417969,-0.016002774238586426,-0.026286806494340453,-0.09012621641159058,-0.09277993440628052,-0.04289021115039304,-0.10767483711242676,-0.17171835899353027,-0.05588614712689832,-0.12066781520843506,-0.24380505084991455,-0.06558370362256483,-0.08362525701522827,-0.2230297327041626,-0.07385761062835172,-0.14078602194786072,-0.15920978784561157,-0.11484986315701917,-0.1297093629837036,-0.07368546724319458,-0.1254040054533334,-0.11024588346481323,-0.017302274703979492,-0.12798174242709592,-0.04627370834350586,-0.23358553647994995,-0.07826532940600828,-0.09865677356719971,-0.14171308279037476,-0.1266879193041177,-0.08388519287109375,-0.041978657245635986,-0.1319643757793756,-0.06448191404342651,0.014045536518096924,-0.13052985589240507,-0.0023703575134277344,-0.20657998323440552,-0.0851300484988542,-0.05140388011932373,-0.1398593783378601,-0.13480230192874387,-0.04971921443939209,-0.0457647442817688,-0.13290522019599393,-0.03871530294418335,0.010461568832397461,-0.1254500500414224,0.041985392570495605,-0.1601671576499939,-0.09293325017426923,0.0208967924118042,-0.14729350805282593,-0.14091802160476163,0.007214725017547607,-0.12082046270370483,-0.1537158987972589,0.0010141730308532715,-0.1038629412651062,-0.1561659626219125
0.0,0.0,0.0,-0.06220370531082153,0.05038243532180786,-0.018789434393625015,-0.1451256275177002,0.02108907699584961,-0.02444682229099726,-0.19353950023651123,-0.037897706031799316,-0.03343034866986727,-0.2187556028366089,-0.10099339485168457,-0.03570500347552752,-0.16697657108306885,-0.15758520364761353,0.005370937699694878,-0.20648393034934998,-0.1401461958885193,-0.02854824211237883,-0.16277694702148438,-0.07217264175415039,-0.04901348013220286,-0.11937081813812256,-0.029477357864379883,-0.05481639090714907,-0.13790500164031982,-0.2144142985343933,0.001455683789458817,-0.17509925365447998,-0.17073315382003784,-0.03387827757535433,-0.12477624416351318,-0.08430230617523193,-0.047553680425266975,-0.08770871162414551,-0.03989672660827637,-0.04734665859280085,-0.0996125340461731,-0.24704402685165405,-0.008914915432910675,-0.13972043991088867,-0.21060723066329956,-0.045729022061209434,-0.09829103946685791,-0.1168634295463562,-0.04926085803447222,-0.06499689817428589,-0.06005597114562988,-0.038766003733258,-0.05719733238220215,-0.26357942819595337,-0.021543930804114098,-0.1073879599571228,-0.3254823088645935,-0.044530186390261406,-0.14486366510391235,-0.35181260108947754,-0.04834793094335055,-0.17854207754135132,-0.3721025586128235,-0.043664965366701836
0.0,0.0,0.0,-0.06810128688812256,0.07108157873153687,-0.0211202917359401,-0.15959733724594116,0.06048989295959473,-0.029338395755701185,-0.21487152576446533,0.006144821643829346,-0.041274210970811964,-0.2416972517967224,-0.06736588478088379,-0.045556912731342436,-0.19308602809906006,-0.09215748310089111,0.00816079362112987,-0.2288440763950348,-0.108085036277771,-0.028935565214567305,-0.17533648014068604,-0.06298249959945679,-0.047778862129860045,-0.13285768032073975,-0.030204176902770996,-0.04984081403534901,-0.16685354709625244,-0.16002482175827026,0.005877809532023548,-0.19537091255187988,-0.16623342037200928,-0.03961626307290089,-0.1366845965385437,-0.09537237882614136,-0.05439073086898816,-0.09767484664916992,-0.04649728536605835,-0.048959138404541136,-0.13340824842453003,-0.2130730152130127,-0.003577402394228102,-0.15741819143295288,-0.20901703834533691,-0.04839655623953831,-0.10935181379318237,-0.11983382701873779,-0.04980913789194119,-0.07464152574539185,-0.057627320289611816,-0.03194901586692822,-0.09618282318115234,-0.25634056329727173,-0.014821885686330916,-0.14653795957565308,-0.3194267749786377,-0.03722015635293019,-0.1825181245803833,-0.3527103364467621,-0.038855473112278105,-0.2168005108833313,-0.37575918436050415,-0.030288385760002257
0.0,0.0,0.0,-0.06588220596313477,0.08092045783996582,-0.028543975338607197,-0.1595112681388855,0.08532357215881348,-0.040155531972914105,-0.22135895490646362,0.03549748659133911,-0.053283201664953594,-0.2525612413883209,-0.042735755443573,-0.058723056823282604,-0.20523786544799805,-0.08433526754379272,0.0007914653217540035,-0.2329341173171997,-0.1010434627532959,-0.03432024842527426,-0.17860949039459229,-0.05608022212982178,-0.05090376189377821,-0.13688290119171143,-0.02118527889251709,-0.05245053967860258,-0.17952477931976318,-0.1542978286743164,0.0016405221360855649,-0.19891518354415894,-0.16380369663238525,-0.04523420161035574,-0.13822150230407715,-0.09438109397888184,-0.0626833347084812,-0.09735733270645142,-0.042868852615356445,-0.05924073433902777,-0.14633870124816895,-0.21117466688156128,-0.004415958788513308,-0.16139036417007446,-0.21767735481262207,-0.052055230498581295,-0.11068755388259888,-0.12357854843139648,-0.054873647302656536,-0.07617086172103882,-0.053466200828552246,-0.03808077624466932,-0.11066704988479614,-0.2573855519294739,-0.01222573420432127,-0.1632087230682373,-0.3162304759025574,-0.036078186840086346,-0.19615983963012695,-0.35791632533073425,-0.03768964311507261,-0.22758841514587402,-0.3945275545120239,-0.02938833473649538
0.0,0.0,0.0,-0.06672632694244385,0.08555108308792114,-0.030254246241270266,-0.16149961948394775,0.09442061185836792,-0.04324264409285661,-0.22489428520202637,0.04626530408859253,-0.05691102849584695,-0.2563862204551697,-0.03209203481674194,-0.062492172739325724,-0.20952093601226807,-0.0770409107208252,-0.006118562112419568,-0.23529702425003052,-0.09535682201385498,-0.04110738592487451,-0.17782163619995117,-0.05114758014678955,-0.05591828333479043,-0.13488608598709106,-0.015703260898590088,-0.0567856911037552,-0.18332582712173462,-0.15057426691055298,-0.005336494690595828,-0.1997448205947876,-0.15998733043670654,-0.05339304687720414,-0.13520628213882446,-0.09080511331558228,-0.06977338301282998,-0.0929751992225647,-0.03764224052429199,-0.06591862397533532,-0.14828944206237793,-0.2091054916381836,-0.011167715809165202,-0.16070199012756348,-0.2127002477645874,-0.060030955395518504,-0.10661357641220093,-0.12105393409729004,-0.06148721607667085,-0.07094335556030273,-0.05205768346786499,-0.04429459529262658,-0.11030024290084839,-0.2546256184577942,-0.01876942957085248,-0.16062241792678833,-0.318306028842926,-0.04473952906471368,-0.1939290165901184,-0.3645671010017395,-0.046907230785905085,-0.2282312512397766,-0.40457072854042053,-0.03931398647171136
0.0,0.0,0.0,-0.06652379035949707,0.08802813291549683,-0.02767240112638092,-0.1632622480392456,0.10525542497634888,-0.04031570298587894,-0.22724300622940063,0.06450945138931274,-0.05391909224903202,-0.2539675533771515,-0.019625723361968994,-0.06003546757614231,-0.21631622314453125,-0.07431405782699585,-0.005035268571134566,-0.23576492071151733,-0.08021533489227295,-0.03979872582470989,-0.1761046051979065,-0.036004841327667236,-0.056936826985236166,-0.1315203309059143,0.0002719759941101074,-0.05984713552510357,-0.18928468227386475,-0.15238863229751587,-0.005868067927565335,-0.1990365982055664,-0.14761406183242798,-0.05173795340573406,-0.13348311185836792,-0.08103173971176147,-0.06848721621548748,-0.08976268768310547,-0.027065515518188477,-0.06577636716878033,-0.15188944339752197,-0.21251994371414185,-0.013008278291579245,-0.15601879358291626,-0.19991058111190796,-0.060678743254300116,-0.1011151671409607,-0.1103481650352478,-0.06265917090689754,-0.06556791067123413,-0.04140675067901611,-0.046364862900134085,-0.11151671409606934,-0.25973057746887207,-0.021650087516661642,-0.1623939871788025,-0.31753456592559814,-0.04690762279545879,-0.1942462921142578,-0.3656255304813385,-0.047756631355639456,-0.22685754299163818,-0.4067484140396118,-0.03939267663275814
0.0,0.0,0.0,-0.06923425197601318,0.0843093991279602,-0.02875540777608876,-0.16576874256134033,0.09741842746734619,-0.04115537367329125,-0.2308369278907776,0.05553138256072998,-0.05333864502176766,-0.25609976053237915,-0.03251218795776367,-0.057500334452242896,-0.22266918420791626,-0.08675849437713623,-0.009855189356358096,-0.2332126498222351,-0.08938103914260864,-0.040555352340788886,-0.17422699928283691,-0.044644832611083984,-0.05395773984059815,-0.13266217708587646,-0.006331682205200195,-0.05603339336380486,-0.19593602418899536,-0.16645443439483643,-0.009865136812777564,-0.19535976648330688,-0.15525561571121216,-0.051656076680274055,-0.13197696208953857,-0.08614271879196167,-0.06665815226301675,-0.09197086095809937,-0.030422568321228027,-0.06509076617226128,-0.1550944447517395,-0.22601401805877686,-0.015563448886723563,-0.1544550657272339,-0.20850485563278198,-0.06169758922919755,-0.10135781764984131,-0.11584770679473877,-0.063199346880765,-0.06700628995895386,-0.045044124126434326,-0.04840068704947953,-0.1097525954246521,-0.26933717727661133,-0.022775640706868217,-0.1562862992286682,-0.3322780728340149,-0.050488537173123405,-0.18778318166732788,-0.38104337453842163,-0.053316572676749274,-0.21982061862945557,-0.42109403014183044,-0.04691876284346108
0.0,0.0,0.0,-0.0733487606048584,0.07858008146286011,-0.028230763858800856,-0.16874736547470093,0.08475673198699951,-0.040775092205649344,-0.23134547472000122,0.041461288928985596,-0.052495946994667975,-0.2550591826438904,-0.049964964389801025,-0.055905608347302405,-0.22650283575057983,-0.11131596565246582,-0.009823688192909685,-0.22921830415725708,-0.10478097200393677,-0.0387838127824125,-0.17055350542068481,-0.05467677116394043,-0.05171713780487153,-0.1305772066116333,-0.012150824069976807,-0.05425630684817406,-0.19737422466278076,-0.19156616926193237,-0.009780750496929613,-0.1886603832244873,-0.16861075162887573,-0.04810605745637986,-0.12856370210647583,-0.0952879786491394,-0.06239792507017228,-0.09148013591766357,-0.0362849235534668,-0.06181794207418534,-0.1525523066520691,-0.24807530641555786,-0.015090549251681296,-0.1449689269065857,-0.21756583452224731,-0.058697165808325735,-0.09504967927932739,-0.12127697467803955,-0.05966501857960793,-0.06337970495223999,-0.04933595657348633,-0.04579879891002747,-0.10252493619918823,-0.28565266728401184,-0.021939620262628523,-0.14513176679611206,-0.34565216302871704,-0.04953599896157357,-0.17415159940719604,-0.39672499895095825,-0.052194597086554495,-0.20287883281707764,-0.4402465224266052,-0.04588989715898606
0.0,0.0,0.0,-0.07421672344207764,0.08174985647201538,-0.03078534805030131,-0.1715996265411377,0.0834723711013794,-0.0433949341699531,-0.2347424030303955,0.03775036334991455,-0.05365487166494631,-0.2568255066871643,-0.05061805248260498,-0.05465994381160044,-0.23157721757888794,-0.12313824892044067,-0.016090729989116426,-0.23263919353485107,-0.10699528455734253,-0.042118474625056024,-0.17294377088546753,-0.05398494005203247,-0.05011402421445155,-0.1341383457183838,-0.008907914161682129,-0.0499140804335525,-0.20016300678253174,-0.2075149416923523,-0.014397327572112317,-0.18820232152938843,-0.16841262578964233,-0.048985555551951165,-0.1299458146095276,-0.08694154024124146,-0.05891465374082827,-0.09728872776031494,-0.029900968074798584,-0.05688850932568812,-0.15201300382614136,-0.2623790502548218,-0.01781283111125731,-0.14067476987838745,-0.21710866689682007,-0.061143588058655496,-0.09230220317840576,-0.11436271667480469,-0.059651426754896875,-0.06303191184997559,-0.0451619029045105,-0.04511889421195292,-0.097919762134552,-0.2963706851005554,-0.022801380388443704,-0.13677799701690674,-0.35473448038101196,-0.05239377894253039,-0.1615837812423706,-0.40426909923553467,-0.05426024251431727,-0.18642258644104004,-0.4495982229709625,-0.04737274327129626
0.0,0.0,0.0,-0.07791769504547119,0.07467567920684814,-0.028389561710980615,-0.1741553544998169,0.07576775550842285,-0.04134401285472222,-0.2360641360282898,0.03142809867858887,-0.05238621660890885,-0.25679320096969604,-0.06175065040588379,-0.05505476498427697,-0.2358916997909546,-0.14962762594223022,-0.013849659612503729,-0.22861361503601074,-0.11401259899139404,-0.03970540293875047,-0.17084497213363647,-0.05891925096511841,-0.05059362554374047,-0.13346272706985474,-0.015490055084228516,-0.05263487601104089,-0.1998147964477539,-0.23157954216003418,-0.012815574905005178,-0.18138855695724487,-0.17233890295028687,-0.04583681726279565,-0.12510043382644653,-0.091117262840271,-0.05737632492008515,-0.09086763858795166,-0.03406637907028198,-0.05696893089833566,-0.14817357063293457,-0.2812352776527405,-0.016319637907770357,-0.13293129205703735,-0.22003954648971558,-0.05887362712445565,-0.08568650484085083,-0.11668252944946289,-0.05887223386588403,-0.05485790967941284,-0.04693496227264404,-0.045489188073304376,-0.09036296606063843,-0.30779874324798584,-0.02107766249599763,-0.1250683069229126,-0.35847243666648865,-0.04966770836534806,-0.1454666256904602,-0.40977567434310913,-0.05095291116657563,-0.1636415719985962,-0.45935818552970886,-0.043572883842614374
